Gene,T-stat,p-value,p-adj,-log10(p),-log10(p-adj),log2FC,Gene_clean,query,symbol
ENSG00000105926.15,-6.536109953922782,1.1409080098924209e-06,,5.942749370837404,,-1.5071571673712751,ENSG00000105926,ENSG00000105926,PALS2
ENSG00000187824.8,-6.1874251368665245,2.593972006666642e-06,,5.58603471499666,,-2.605552355839616,ENSG00000187824,ENSG00000187824,TMEM220
ENSG00000255042.2,-4.998128273371723,4.686026126322639e-05,,4.329195294380515,,-2.650268946550921,ENSG00000255042,ENSG00000255042,SEPTIN7P11
ENSG00000172967.7,-4.907190575070622,5.872206742216719e-05,,4.231198662658859,,-2.2011496471614924,ENSG00000172967,ENSG00000172967,XKR3
ENSG00000254786.1,-4.7712271635453884,8.233990105917902e-05,,4.084389659192776,,-2.3544486949096486,ENSG00000254786,ENSG00000254786,
ENSG00000253953.2,4.759679094201419,8.474092702881004e-05,,4.071906789316683,,1.1084856646019074,ENSG00000253953,ENSG00000253953,PCDHGB4
ENSG00000234945.7,-4.741857763167202,8.858512306433464e-05,,4.052639207159932,,-2.048355925408606,ENSG00000234945,ENSG00000234945,GTF3C2-AS1
ENSG00000127083.7,-4.576953799331137,0.0001336033973766,,3.874182498124122,,-1.96807496352652,ENSG00000127083,ENSG00000127083,OMD
ENSG00000168589.14,-4.3555354701251305,0.0002320972511026,,3.63433000318062,,-2.0306058401827225,ENSG00000168589,ENSG00000168589,DYNLRB2
ENSG00000250493.2,-4.346367774518321,0.0002374654576902,,3.6243995549887975,,-2.0625717506166774,ENSG00000250493,ENSG00000250493,LOC101929227
ENSG00000146378.6,-4.346336297971761,0.0002374841009218,,3.62436546019928,,-2.072125286288913,ENSG00000146378,ENSG00000146378,TAAR2
ENSG00000148541.12,-4.258042934450163,0.0002959712039166,,3.5287505409290123,,-1.369494298686024,ENSG00000148541,ENSG00000148541,FAM13C
ENSG00000109205.16,-4.250519652935164,0.000301574002196,,3.520606100433092,,-1.7294060824734714,ENSG00000109205,ENSG00000109205,ODAM
ENSG00000188674.10,-4.228881598790717,0.0003182845031669,,3.4971845060630504,,-1.3841568147523016,ENSG00000188674,ENSG00000188674,C2orf80
ENSG00000116721.9,-4.216343543914877,0.0003283861361062,,3.483615186326253,,-1.545865077743745,ENSG00000116721,ENSG00000116721,PRAMEF1
ENSG00000232456.1,-4.1891413159131865,0.0003514133917212,,3.454181692357398,,-1.967715599540077,ENSG00000232456,ENSG00000232456,FAM131C2P
ENSG00000105549.10,-4.18757964147058,0.0003527831281244,,3.452492193204754,,-1.6372180002104264,ENSG00000105549,ENSG00000105549,SPMAP2
ENSG00000187862.11,4.143432795343545,0.0003937808255939,,3.4047454348242594,,1.0719723928507638,ENSG00000187862,ENSG00000187862,TTC24
ENSG00000161835.10,-4.138927216234319,0.0003982226641068,,3.3998740265375536,,-1.9245200439536565,ENSG00000161835,ENSG00000161835,TAMALIN
ENSG00000233539.5,-4.114245447883779,0.000423453869508,,3.3731938942100483,,-1.6843267664344037,ENSG00000233539,ENSG00000233539,LOC730338
ENSG00000238132.2,-4.095653310869516,0.0004435033137383,,3.353103130887704,,-1.5374858613949731,ENSG00000238132,ENSG00000238132,GOLM2P1
ENSG00000164744.12,-4.052634711890065,0.0004935813905106,,3.306641222862339,,-1.6580418342569512,ENSG00000164744,ENSG00000164744,SUN3
ENSG00000162631.18,-4.042012095655293,0.0005067876778044,,3.2951739532333417,,-1.5085212880459868,ENSG00000162631,ENSG00000162631,NTNG1
ENSG00000185917.13,-3.9918812655753495,0.0005739974224106,,3.241090057837856,,-1.2510600165343493,ENSG00000185917,ENSG00000185917,SETD4
ENSG00000223510.6,-3.985381420074,0.0005833350730903,,3.2340819107778045,,-2.132817858348482,ENSG00000223510,ENSG00000223510,CDRT15
ENSG00000230445.4,-3.977685858538552,0.0005945852476394,,3.2257858703551703,,-1.2924977411315852,ENSG00000230445,ENSG00000230445,LRRC37A6P
ENSG00000173269.13,-3.975020353841911,0.0005985318706086,,3.222912719341208,,-1.4295118249216838,ENSG00000173269,ENSG00000173269,MMRN2
ENSG00000211820.1,-3.966321492475215,0.0006115930687959,,3.213537445105256,,-2.5443687722000297,ENSG00000211820,ENSG00000211820,TRAV41
ENSG00000180673.9,-3.915181014957744,0.0006942874357122,,3.158460693954494,,-1.5482940360785646,ENSG00000180673,ENSG00000180673,EXOC5P1
ENSG00000198774.4,-3.9010866586983033,0.000718961565354,,3.1432943257517825,,-1.4734308053987135,ENSG00000198774,ENSG00000198774,RASSF9
ENSG00000183747.11,-3.867190091411812,0.0007819086356998,,3.1068439903282656,,-1.2010817460296166,ENSG00000183747,ENSG00000183747,ACSM2A
ENSG00000218823.1,-3.8631776131034954,0.0007897114283174,,3.102531577044178,,-1.560604608734066,ENSG00000218823,ENSG00000218823,PAPOLB
ENSG00000105048.16,3.850041718157001,0.0008157979452167,,3.088417392892618,,1.2076075960377315,ENSG00000105048,ENSG00000105048,TNNT1
ENSG00000181958.3,-3.839913685860452,0.0008364905846512,,3.0775389429944777,,-2.2375576588258634,ENSG00000181958,ENSG00000181958,OR4A15
ENSG00000170323.8,-3.8343238631500474,0.0008481322536229,,3.071536420691148,,-1.303990171391161,ENSG00000170323,ENSG00000170323,FABP4
ENSG00000181963.5,-3.82664604578558,0.0008643836154232,,3.0632934738558144,,-2.372166930880766,ENSG00000181963,ENSG00000181963,OR52K2
ENSG00000102934.9,-3.819968968745124,0.0008787663651816,,3.05612657407239,,-1.6525056422649185,ENSG00000102934,ENSG00000102934,PLLP
ENSG00000260266.1,-3.795729864459635,0.0009329910759561,,3.030122510252991,,-1.7328556509938278,ENSG00000260266,ENSG00000260266,PPIAP46
ENSG00000235039.1,-3.773424772228847,0.0009857977585714,,3.006212173644432,,-1.3876646084257511,ENSG00000235039,ENSG00000235039,MTND6P12
ENSG00000204361.8,-3.73057529341504,0.0010956389876798,,2.960332522025076,,-1.8008871140072868,ENSG00000204361,ENSG00000204361,NXPE2
ENSG00000122176.10,-3.719741111647321,0.0011252684654332,,2.9487438516443296,,-1.3920347096399457,ENSG00000122176,ENSG00000122176,FMOD
ENSG00000168398.6,-3.6827471453191616,0.0012325059306597,,2.9092109822766123,,-1.678530266608656,ENSG00000168398,ENSG00000168398,BDKRB2
ENSG00000197062.11,-3.674196296436403,0.001258688423359,,2.90008176215789,,-1.1915113314344947,ENSG00000197062,ENSG00000197062,ZSCAN26
ENSG00000178202.12,-3.661488786958953,0.0012986113899025,,2.886520792322534,,-1.2179582018762605,ENSG00000178202,ENSG00000178202,POGLUT3
ENSG00000243797.6,-3.641128049871988,0.0013651864413541,,2.864808033662007,,-1.218763911004868,ENSG00000243797,ENSG00000243797,
ENSG00000138399.17,-3.634943308219551,0.0013860648594575,,2.8582164468919955,,-1.04779377375876,ENSG00000138399,ENSG00000138399,FASTKD1
ENSG00000220924.4,-3.6343554239225457,0.0013880656760858,,2.857589984827212,,-2.3673169389176043,ENSG00000220924,ENSG00000220924,OSTCP4
ENSG00000203727.3,-3.633799131324869,0.0013899615839192,,2.856997202711689,,-1.970697353313683,ENSG00000203727,ENSG00000203727,SAMD5
ENSG00000283380.1,-3.629583342251211,0.001404412340203,,2.8525053631581736,,-1.0273005944997544,ENSG00000283380,ENSG00000283380,LOC124905258
ENSG00000137960.5,-3.623566470355509,0.001425292553121,,2.8460959839601823,,-1.1074929206484037,ENSG00000137960,ENSG00000137960,GIPC2
ENSG00000263465.3,-3.6148215722868073,0.001456183995559,,2.836783746446484,,-1.9483664382809656,ENSG00000263465,ENSG00000263465,SRSF8
ENSG00000268660.1,-3.609761713063615,0.0014743570454298,,2.831397330532144,,-1.6731497318963358,ENSG00000268660,ENSG00000268660,LETM1P2
ENSG00000248305.1,-3.6088661435572855,0.001477596679074,,2.830444093651613,,-2.128092993418146,ENSG00000248305,ENSG00000248305,
ENSG00000186188.10,-3.600654083957249,0.0015076304436526,,2.821705101404928,,-1.5033895355342135,ENSG00000186188,ENSG00000186188,FFAR4
ENSG00000248049.6,-3.5977947154497123,0.001518227836476,,2.818663050114109,,-1.8625156454740932,ENSG00000248049,ENSG00000248049,UBA6-DT
ENSG00000236476.2,-3.5477149516709776,0.00171612166087,,2.7654519269933697,,-1.8807709449761745,ENSG00000236476,ENSG00000236476,
ENSG00000225568.1,-3.528041369262509,0.0018005917817776,,2.744584736384526,,-2.2164201485638304,ENSG00000225568,ENSG00000225568,LOC100421468
ENSG00000274299.1,-3.504108920819354,0.001908845189439,,2.719229292192321,,-1.7377280272651718,ENSG00000274299,ENSG00000274299,
ENSG00000237321.1,-3.487994007606508,0.0019852964903838,,2.702174625161757,,-1.0039524908490087,ENSG00000237321,ENSG00000237321,
ENSG00000174448.8,-3.4802730643244986,0.0020229782168591,,2.6940087936250507,,-1.7942857757007478,ENSG00000174448,ENSG00000174448,STARD6
ENSG00000162444.11,-3.474496913570453,0.0020516245274491,,2.6879021175258933,,-1.9875104818511613,ENSG00000162444,ENSG00000162444,RBP7
ENSG00000237828.1,-3.4738302707859647,0.0020549560814731,,2.6871974554315488,,-1.4987468476182706,ENSG00000237828,ENSG00000237828,PA2G4P1
ENSG00000099992.15,-3.4633856143953885,0.0021078485194406,,2.6761606029162603,,-1.628674450224436,ENSG00000099992,ENSG00000099992,TBC1D10A
ENSG00000162676.11,-3.462911167690256,0.0021102824558597,,2.67565941161632,,-1.7942640613569367,ENSG00000162676,ENSG00000162676,GFI1
ENSG00000219073.7,-3.4487020045812926,0.0021844614258747,,2.660655619838674,,-1.8863830859413115,ENSG00000219073,ENSG00000219073,CELA3B
ENSG00000232175.1,-3.4477231673974837,0.0021896641225426,,2.659622497449093,,-1.174371619818846,ENSG00000232175,ENSG00000232175,
ENSG00000087088.19,3.43078127787389,0.0022816527659747,,2.641750448127895,,1.4388634146085968,ENSG00000087088,ENSG00000087088,BAX
ENSG00000073008.14,-3.4260674674061145,0.0023079105249108,,2.6367810322973804,,-1.5015856275873676,ENSG00000073008,ENSG00000073008,PVR
ENSG00000196171.3,-3.4161110884852026,0.0023643436201789,,2.6262894053276726,,-2.421236954955484,ENSG00000196171,ENSG00000196171,OR6K2
ENSG00000270230.1,-3.410950554241205,0.0023941208017214,,2.6208539398955937,,-1.0614581733478832,ENSG00000270230,ENSG00000270230,MTND6P22
ENSG00000132429.9,-3.4107622236073114,0.0023952143877614,,2.620655608239068,,-1.860876948385586,ENSG00000132429,ENSG00000132429,POPDC3
ENSG00000165682.14,-3.402907825221856,0.0024412589132232,,2.612386158058782,,-1.7139992173413066,ENSG00000165682,ENSG00000165682,CLEC1B
ENSG00000174899.10,-3.4028363605405647,0.0024416817922397,,2.6123109353457044,,-1.4142481353853045,ENSG00000174899,ENSG00000174899,SLC66A1LP
ENSG00000183346.6,-3.4017301672753764,0.0024482365968323,,2.611146614413093,,-1.1646491630181446,ENSG00000183346,ENSG00000183346,CABCOCO1
ENSG00000132204.13,-3.40129357592235,0.0024508283576176,,2.610687103252108,,-1.3654424753577368,ENSG00000132204,ENSG00000132204,LINC00470
ENSG00000234754.1,-3.4004172994029447,0.0024560383154859,,2.609764862256311,,-2.257265456075886,ENSG00000234754,ENSG00000234754,LINC02817
ENSG00000237472.1,-3.384051396145716,0.002555349013236,,2.5925497749144326,,-2.165020473572996,ENSG00000237472,ENSG00000237472,ATP5PFP2
ENSG00000134216.18,-3.3833201536140547,0.0025598763959696,,2.5917810041585803,,-1.0206676403251116,ENSG00000134216,ENSG00000134216,CHIA
ENSG00000109929.9,-3.3741163891725314,0.0026175322906194,,2.582107952036379,,-1.163231856059307,ENSG00000109929,ENSG00000109929,SC5D
ENSG00000259697.1,-3.373564671272581,0.0026210283371837,,2.581528283663857,,-1.272184525967298,ENSG00000259697,ENSG00000259697,LOC107984784
ENSG00000179111.8,-3.37118673069765,0.0026361486132894,,2.5790301099686763,,-2.366249149591213,ENSG00000179111,ENSG00000179111,HES7
ENSG00000235638.1,-3.3573911908611707,0.0027255576549,,2.5645446267200787,,-1.1440739385563332,ENSG00000235638,ENSG00000235638,MTND6P14
ENSG00000267508.5,-3.357227353632031,0.0027266370149507,,2.564372673901625,,-1.373697450144382,ENSG00000267508,ENSG00000267508,ZNF285
ENSG00000249375.7,-3.354500708893636,0.002744661322402,,2.561511237693449,,-1.0133589094534772,ENSG00000249375,ENSG00000249375,CASC11
ENSG00000250122.1,3.324267145283245,0.0029524473147171,,2.529817843462725,,1.2491532102386744,ENSG00000250122,ENSG00000250122,
ENSG00000228307.1,-3.32242720628166,0.002965574581798,,2.5278911493389487,,-1.6608033640783697,ENSG00000228307,ENSG00000228307,OR2S1P
ENSG00000187987.9,-3.3223910144634745,0.0029658333645843,,2.527853253467609,,-1.644719140928511,ENSG00000187987,ENSG00000187987,ZSCAN23
ENSG00000170091.10,-3.31591566425822,0.0030124889855228,,2.5210745323126464,,-1.257112394465967,ENSG00000170091,ENSG00000170091,NSG2
ENSG00000104938.16,-3.3156368551618223,0.0030145137645296,,2.520782728768068,,-1.3339155314368287,ENSG00000104938,ENSG00000104938,CLEC4M
ENSG00000263711.5,-3.3151704568469564,0.003017903817454,,2.520294605585806,,-1.0910901485313491,ENSG00000263711,ENSG00000263711,LINC02864
ENSG00000224159.1,-3.3082415756217323,0.0030687051934494,,2.51304483167502,,-1.5723211144631737,ENSG00000224159,ENSG00000224159,HMGB1P9
ENSG00000251260.1,-3.297789258083504,0.0031469144415084,,2.5021150645497165,,-2.0401677762698074,ENSG00000251260,ENSG00000251260,WDFY3-AS1
ENSG00000011198.7,-3.2893628262713457,0.0032113705636135,,2.493309577819664,,-1.1302009278301537,ENSG00000011198,ENSG00000011198,ABHD5
ENSG00000272750.1,-3.287431847809387,0.0032263206070891,,2.491292477935505,,-1.722485443285236,ENSG00000272750,ENSG00000272750,
ENSG00000150628.6,-3.2567931517579187,0.0034727628201114,,2.4593248767624485,,-1.5542765885029468,ENSG00000150628,ENSG00000150628,SPATA4
ENSG00000164211.12,-3.2441672844287885,0.0035795439927787,,2.446172295711949,,-1.4649341779330902,ENSG00000164211,ENSG00000164211,STARD4
ENSG00000102802.9,-3.232332070159583,0.0036825219313931,,2.433854658021069,,-1.229481969968117,ENSG00000102802,ENSG00000102802,MEDAG
ENSG00000173281.4,-3.229550124479461,0.0037071407965516,,2.430960919229611,,-1.2933842464094991,ENSG00000173281,ENSG00000173281,PPP1R3B
ENSG00000164588.6,-3.2231344112109497,0.0037645256985674,,2.424289733798139,,-1.2120192779596783,ENSG00000164588,ENSG00000164588,HCN1
ENSG00000254185.1,-3.2181092753624188,0.0038100722022922,,2.419066794203652,,-1.2761256091442388,ENSG00000254185,ENSG00000254185,MAPK6P5
ENSG00000174529.7,-3.2135363483399035,0.0038519831045921,,2.4143156264276877,,-1.6117796556745034,ENSG00000174529,ENSG00000174529,TMEM81
ENSG00000183978.7,-3.2130028207354657,0.003856901847778,,2.4137614131201546,,-1.474730160746657,ENSG00000183978,ENSG00000183978,COA3
ENSG00000262117.5,-3.203558766651456,0.0039449816221721,,2.4039550156251077,,-1.766519591469324,ENSG00000262117,ENSG00000262117,BCAR4
ENSG00000120162.9,-3.197007752721443,0.0040072189622408,,2.397156926223444,,-1.6101025373671125,ENSG00000120162,ENSG00000120162,MOB3B
ENSG00000249532.4,-3.1956984391657506,0.0040197713172957,,2.395798653000488,,-1.9399763746899652,ENSG00000249532,ENSG00000249532,MIR302CHG
ENSG00000215474.7,-3.1954143107993027,0.0040225002640134,,2.3955039187243745,,-1.21134915752567,ENSG00000215474,ENSG00000215474,SKOR2
ENSG00000179913.10,-3.194922142399246,0.0040272315964407,,2.3949933944392234,,-1.8588496355147297,ENSG00000179913,ENSG00000179913,B3GNT3
ENSG00000236532.5,-3.1948240612983496,0.0040281751162127,,2.3948916576934542,,-1.1283145334807183,ENSG00000236532,ENSG00000236532,LINC01695
ENSG00000143297.18,-3.1932128225045884,0.0040437055230749,,2.3932204787883005,,-1.1431323138814509,ENSG00000143297,ENSG00000143297,FCRL5
ENSG00000172717.15,-3.190372090840378,0.0040712278618189,,2.390274589990721,,-1.2073264338051075,ENSG00000172717,ENSG00000172717,GARIN2
ENSG00000112031.15,-3.184169623278665,0.0041319509366999,,2.383844843988567,,-1.3117925354534736,ENSG00000112031,ENSG00000112031,MTRF1L
ENSG00000183559.11,-3.18311879829568,0.0041423250003529,,2.3827558300387186,,-1.5379259714499576,ENSG00000183559,ENSG00000183559,C10orf120
ENSG00000233117.2,-3.171335029217493,0.0042603949275514,,2.3705501410600487,,-1.054045666859479,ENSG00000233117,ENSG00000233117,LINC00702
ENSG00000251453.1,-3.1710124744757766,0.0042636721110295,,2.370216201224894,,-1.9601726360220235,ENSG00000251453,ENSG00000251453,HAUS1P1
ENSG00000120129.5,-3.169580472729712,0.004278250790976,,2.368733760684413,,-1.2716193961636566,ENSG00000120129,ENSG00000120129,DUSP1
ENSG00000153294.11,-3.168069709726057,0.004293683493059,,2.367169972541624,,-1.3603967254474707,ENSG00000153294,ENSG00000153294,ADGRF4
ENSG00000267374.1,-3.166756133196508,0.0043071455824447,,2.3658104487426472,,-1.1980721224183215,ENSG00000267374,ENSG00000267374,MIR924HG
ENSG00000084072.16,-3.1638248769241177,0.0043373334516588,,2.362777188261989,,-1.1628880510392496,ENSG00000084072,ENSG00000084072,PPIE
ENSG00000261156.6,-3.163399756097477,0.0043417285331285,,2.362337334324706,,-1.2189938895884482,ENSG00000261156,ENSG00000261156,LINC01989
ENSG00000135917.13,-3.162555125263928,0.0043504734508311,,2.3614634773224603,,-1.1681649633359277,ENSG00000135917,ENSG00000135917,SLC19A3
ENSG00000136231.13,-3.1536336633871205,0.0044438866212656,,2.352237029926226,,-1.247004873123716,ENSG00000136231,ENSG00000136231,IGF2BP3
ENSG00000230787.1,-3.1485278712505744,0.0044982152695219,,2.346959764523237,,-1.5170325485818292,ENSG00000230787,ENSG00000230787,PSAT1P3
ENSG00000115598.9,-3.1483393759203,0.0045002331891095,,2.3467649817536227,,-1.1277159696371597,ENSG00000115598,ENSG00000115598,IL1RL2
ENSG00000154478.3,-3.138440130108222,0.004607444768238,,2.3365398621844604,,-1.614358803024839,ENSG00000154478,ENSG00000154478,GPR26
ENSG00000163449.10,-3.134586615321472,0.0046498420503291,,2.3325617993327445,,-1.5862924630217283,ENSG00000163449,ENSG00000163449,TMEM169
ENSG00000157399.14,-3.129644347433298,0.0047047689747427,,2.3274616975199853,,-1.201019311685187,ENSG00000157399,ENSG00000157399,ARSL
ENSG00000265273.1,-3.125334368829966,0.0047531789914981,,2.3230158310752587,,-1.3274529702841535,ENSG00000265273,ENSG00000265273,PGDP1
ENSG00000224406.5,-3.125147571344153,0.0047552879352022,,2.3228231811695705,,-1.0440209441933623,ENSG00000224406,ENSG00000224406,LINC02052
ENSG00000180061.9,-3.1224092553024634,0.0047863072374081,,2.319999427070602,,-1.6840112836987282,ENSG00000180061,ENSG00000180061,TMEM150B
ENSG00000001460.17,-3.1175368943255584,0.004841983578994,,2.31497668774938,,-1.239285618972766,ENSG00000001460,ENSG00000001460,STPG1
ENSG00000229586.2,-3.11151496372036,0.0049116586822904,,2.3087718205208243,,-1.7560330085763272,ENSG00000229586,ENSG00000229586,TNPO1P3
ENSG00000141437.8,-3.1100402767075668,0.0049288678109176,,2.307252829189331,,-2.2749371427091143,ENSG00000141437,ENSG00000141437,SLC25A52
ENSG00000180138.7,-3.108563885062219,0.0049461550076199,,2.305732277400696,,-1.788527633437706,ENSG00000180138,ENSG00000180138,CSNK1A1L
ENSG00000175826.11,-3.108335738047056,0.0049488316050334,,2.3054973237699707,,-1.287220326202135,ENSG00000175826,ENSG00000175826,CTDNEP1
ENSG00000255525.1,-3.1043278557961598,0.0049960798102235,,2.3013706325751584,,-1.3436864239586046,ENSG00000255525,ENSG00000255525,
ENSG00000259158.3,-3.1016565197564625,0.0050278126669287,,2.2986209122181305,,-1.6921305073326711,ENSG00000259158,ENSG00000259158,ADAM20P1
ENSG00000162407.8,-3.095628962517392,0.0051001287141145,,2.2924188632894538,,-1.4765138304549763,ENSG00000162407,ENSG00000162407,PLPP3
ENSG00000249400.1,-3.094619340807786,0.0051123392247535,,2.29138033666681,,-1.0645998475750542,ENSG00000249400,ENSG00000249400,HMGB3P17
ENSG00000231924.9,-3.09350310439791,0.0051258719041781,,2.290232251059243,,-1.92850193803833,ENSG00000231924,ENSG00000231924,PSG1
ENSG00000251165.5,-3.0890694397847738,0.0051799646403275,,2.285673204842228,,-2.415279812269976,ENSG00000251165,ENSG00000251165,F11-AS1
ENSG00000232578.4,-3.088916953841958,0.005181834776759,,2.285516438645793,,-1.504876502439341,ENSG00000232578,ENSG00000232578,LOC100533629
ENSG00000232009.1,-3.0872641783748143,0.0052021466783209,,2.283817406717744,,-1.247670038358695,ENSG00000232009,ENSG00000232009,
ENSG00000149295.13,-3.0853028870974843,0.0052263495199105,,2.281801549546965,,-1.402003639953734,ENSG00000149295,ENSG00000149295,DRD2
ENSG00000225362.8,-3.074423055301453,0.0053625893080462,,2.2706254620484856,,-1.986059060434444,ENSG00000225362,ENSG00000225362,CT62
ENSG00000183908.5,-3.070176845200186,0.0054166827008338,,2.266266603828148,,-1.701420375957278,ENSG00000183908,ENSG00000183908,LRRC55
ENSG00000168930.13,-3.0631296225814046,0.0055076186536975,,2.2590361378283954,,-1.6644450304690257,ENSG00000168930,ENSG00000168930,TRIM49
ENSG00000225099.1,-3.062252435796585,0.0055190398793778,,2.2581364678062426,,-2.071163115290429,ENSG00000225099,ENSG00000225099,ATP6V1E1P1
ENSG00000104921.14,-3.061822674721484,0.0055246437986755,,2.257695717870285,,-1.211153643104734,ENSG00000104921,ENSG00000104921,FCER2
ENSG00000261557.1,-3.058811324173424,0.0055640643580864,,2.25460785527953,,-1.4742038154095207,ENSG00000261557,ENSG00000261557,EEF1A1P38
ENSG00000170486.10,-3.054522746272612,0.0056206715885807,,2.250211789450681,,-1.0776235154524283,ENSG00000170486,ENSG00000170486,KRT72
ENSG00000231333.2,-3.048188372390603,0.0057052957475554,,2.2437218379763024,,-2.0377649674819285,ENSG00000231333,ENSG00000231333,RPL34P6
ENSG00000120329.6,-3.044949819816095,0.005749032741565,,2.240405217977692,,-1.680768470747563,ENSG00000120329,ENSG00000120329,SLC25A2
ENSG00000125657.4,-3.043393094101252,0.0057701709161136,,2.2388113225763835,,-1.6938219536713406,ENSG00000125657,ENSG00000125657,TNFSF9
ENSG00000147234.10,-3.042721966702364,0.0057793069030065,,2.238124242245307,,-1.158616348303979,ENSG00000147234,ENSG00000147234,FRMPD3
ENSG00000139187.9,-3.0385944136976377,0.0058358010189646,,2.233899524496013,,-1.1195219715884226,ENSG00000139187,ENSG00000139187,KLRG1
ENSG00000257230.1,-3.0344445213777904,0.0058931352526123,,2.229653591351968,,-2.007916260531972,ENSG00000257230,ENSG00000257230,LINC02448
ENSG00000214249.3,-3.0333912312562417,0.0059077731549946,,2.2285761889568154,,-1.1224485648590492,ENSG00000214249,ENSG00000214249,CTAGE11P
ENSG00000185559.13,-3.032748868600217,0.0059167173964927,,2.227919173679692,,-1.9762124311081009,ENSG00000185559,ENSG00000185559,DLK1
ENSG00000154438.7,-3.0314587079314856,0.0059347208475115,,2.226599704213446,,-1.0815259305636171,ENSG00000154438,ENSG00000154438,ASZ1
ENSG00000109943.8,-3.030369721089044,0.0059499579446163,,2.2254861039328984,,-1.328327980530707,ENSG00000109943,ENSG00000109943,CRTAM
ENSG00000164520.11,-3.0264490186447413,0.00600512792333,,2.221477736669965,,-1.5436976939510838,ENSG00000164520,ENSG00000164520,RAET1E
ENSG00000186567.12,-3.014876761087755,0.0061708436173195,,2.209655459418661,,-1.271608941739915,ENSG00000186567,ENSG00000186567,CEACAM19
ENSG00000267719.1,-3.011342556712561,0.0062223220730459,,2.2060475131684023,,-1.2659878544940917,ENSG00000267719,ENSG00000267719,LINC02078
ENSG00000062096.14,-3.011006170674836,0.0062272432068811,,2.205704172444035,,-1.4328944634350165,ENSG00000062096,ENSG00000062096,ARSF
ENSG00000251550.1,-3.009319794432558,0.0062519702245845,,2.2039830990036826,,-1.9109560744305931,ENSG00000251550,ENSG00000251550,
ENSG00000211815.3,-3.008366844566723,0.0062659847519833,,2.203010666290821,,-2.1965273298697627,ENSG00000211815,ENSG00000211815,TRAV36DV7
ENSG00000171476.21,-3.006377249870792,0.006295341817815,,2.2009806840532398,,-1.357070328879512,ENSG00000171476,ENSG00000171476,HOPX
ENSG00000197651.4,-3.004738979090782,0.0063196139418015,,2.1993094514749467,,-1.012189744450413,ENSG00000197651,ENSG00000197651,CCER1
ENSG00000158296.13,-2.9959189477709804,0.0064518380296841,,2.1903165439020085,,-1.2354829027665757,ENSG00000158296,ENSG00000158296,SLC13A3
ENSG00000060642.10,-2.995466994678932,0.0064586843303687,,2.18985594117742,,-1.15535152061049,ENSG00000060642,ENSG00000060642,PIGV
ENSG00000280163.1,-2.993742981201568,0.0064848641037789,,2.188099120520116,,-1.0370405656230053,ENSG00000280163,ENSG00000280163,
ENSG00000171574.17,-2.992878985360798,0.0064980224110672,,2.187218795147692,,-1.0652150664897384,ENSG00000171574,ENSG00000171574,ZNF584
ENSG00000227436.1,-2.985862613513511,0.0066058302717494,,2.1800725891353125,,-1.842476922605541,ENSG00000227436,ENSG00000227436,FCF1P1
ENSG00000250803.6,-2.982959349546181,0.0066509387426421,,2.17711705214405,,-1.5317010012012409,ENSG00000250803,ENSG00000250803,ZNF475
ENSG00000188991.3,-2.981814086303168,0.0066688138850813,,2.1759514028107727,,-1.3205675334502696,ENSG00000188991,ENSG00000188991,SLC15A5
ENSG00000146733.13,-2.979888459222254,0.0066989726051032,,2.1739917982167865,,-1.5153997376655537,ENSG00000146733,ENSG00000146733,PSPH
ENSG00000242070.1,-2.97758020579383,0.0067352960304677,,2.171643311362934,,-2.169023567345377,ENSG00000242070,ENSG00000242070,NPM1P17
ENSG00000133392.17,-2.976311491616292,0.0067553411534622,,2.1703527136552845,,-1.1008768262027386,ENSG00000133392,ENSG00000133392,MYH11
ENSG00000224834.1,-2.9720519809329065,0.0068230580917724,,2.1660209311048506,,-1.974282432623664,ENSG00000224834,ENSG00000224834,BTF3P9
ENSG00000184108.7,-2.971117210146208,0.0068380056051685,,2.1650705475445764,,-1.0238902758338249,ENSG00000184108,ENSG00000184108,TRIML1
ENSG00000125245.12,-2.970318366025872,0.0068508044050857,,2.1642584316930797,,-1.7487142254820414,ENSG00000125245,ENSG00000125245,GPR18
ENSG00000163440.11,-2.9688305904226047,0.006874702157099,,2.162746112673024,,-2.035918478022169,ENSG00000163440,ENSG00000163440,PDCL2
ENSG00000225215.1,-2.968818182046536,0.0068749018046586,,2.1627335005521644,,-1.5472392314475856,ENSG00000225215,ENSG00000225215,SMARCE1P1
ENSG00000130167.13,-2.9687886240746604,0.0068753774071267,,2.162703457303677,,-2.063879641745141,ENSG00000130167,ENSG00000130167,TSPAN16
ENSG00000102245.7,-2.963962111776413,0.0069534621312644,,2.1577989061834097,,-1.3110000829696165,ENSG00000102245,ENSG00000102245,CD40LG
ENSG00000267634.1,-2.959375229019204,0.0070284558406763,,2.1531400794660938,,-2.0569703998200106,ENSG00000267634,ENSG00000267634,RPL7L1P5
ENSG00000214788.2,-2.957805790179972,0.0070542927235298,,2.151546522897043,,-1.8837105114787691,ENSG00000214788,ENSG00000214788,
ENSG00000174946.6,-2.9568126715901446,0.0070706888370446,,2.1505382745263355,,-1.6442774428547524,ENSG00000174946,ENSG00000174946,GPR171
ENSG00000221628.1,-2.955034472948428,0.0071001374985198,,2.1487332408203312,,-1.536754644970135,ENSG00000221628,ENSG00000221628,MIR1302-4
